kind,id,level,estimate,delta,reason,blocked_by,bundle_id,suggested_action
smalltalk,smalltalk_a1_0035,a1,b1,2,over2 lex_p90=2.8,can_do_ref,,bundle_move
smalltalk,smalltalk_a1_0042,a1,a2,1,over1 lex_p90=1.9,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_a1_0044,a1,b1,2,over2 lex_p90=2.8,can_do_ref,,bundle_move
smalltalk,smalltalk_a1_0046,a1,b1,2,fallback_over2 fallback:basic2023 lex_p90=3.0,can_do_ref,,review_fallback
smalltalk,smalltalk_a1_0047,a1,a2,1,over1 lex_p90=1.9,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_a1_0048,a1,a2,1,over1 grammar=grammar_a2_intention_guess:2,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_a1_0050,a1,a2,1,over1 grammar=grammar_a2_try_experience:2,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_a1_0057,a1,a2,1,over1 lex_p90=1.9,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_a1_0058,a1,a2,1,over1 lex_p90=1.9,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_a1_0059,a1,a2,1,over1 grammar=grammar_a2_intention_guess:2,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_a1_0060,a1,a2,1,over1 grammar=grammar_a2_permission:2,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_a1_0066,a1,a2,1,over1 lex_p90=1.7,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_a1_0067,a1,b1,2,over2 grammar=nikl_g3_으면_안_되다_v2:3,can_do_ref,,bundle_move
smalltalk,smalltalk_a1_0069,a1,a2,1,over1 grammar=grammar_a2_conditional:2,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_a1_0070,a1,b1,2,over2 grammar=nikl_g3_으면_안_되다_v3:3,can_do_ref,,bundle_move
smalltalk,smalltalk_a1_0071,a1,a2,1,over1 grammar=grammar_a2_tag_confirmation:2,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_a1_0072,a1,a2,1,over1 grammar=grammar_a2_tag_confirmation:2,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_a1_0074,a1,a2,1,over1 lex_p90=1.7,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_a1_0076,a1,b1,2,over2 grammar=nikl_g3_으면_안_되다_v3:3,can_do_ref,,bundle_move
smalltalk,smalltalk_a1_0077,a1,b1,2,over2 grammar=nikl_g3_으면_안_되다_v3:3,can_do_ref,,bundle_move
smalltalk,smalltalk_a1_0078,a1,a2,1,over1 grammar=nikl_g2_을_때:2,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_a1_0081,a1,a2,1,over1 grammar=grammar_a2_tag_confirmation:2,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_a1_0082,a1,b2,3,over2 grammar=grammar_b2_quoted_contractions:4,can_do_ref,,bundle_move
smalltalk,smalltalk_a1_0083,a1,a2,1,over1 lex_p90=1.9,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_a1_0084,a1,a2,1,over1 grammar=grammar_a2_conditional:2,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_a1_0085,a1,a2,1,over1 grammar=grammar_a2_comparative:2,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_a1_0086,a1,a2,1,over1 grammar=grammar_a2_comparative:2,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_a1_0087,a1,a2,1,over1 grammar=grammar_a2_comparative:2,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_a1_0088,a1,a2,1,over1 grammar=grammar_a2_like:2,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_a1_0089,a1,a2,1,over1 lex_p90=1.9,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_a1_0090,a1,a2,1,over1 grammar=grammar_a2_comparative:2,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_a1_0091,a1,a2,1,over1 grammar=grammar_a2_like:2,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_a1_0092,a1,a2,1,over1 grammar=grammar_a2_try_experience:2,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_a1_0094,a1,a2,1,over1 lex_p90=1.8,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_a1_0097,a1,a2,1,over1 grammar=grammar_a2_tag_confirmation:2,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_a1_0098,a1,b2,3,over2 lex_p90=3.8,can_do_ref,,bundle_move
smalltalk,smalltalk_a1_0100,a1,a2,1,over1 lex_p90=2.4,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_a2_0004,a2,b2,2,over2 grammar=grammar_b2_quoted_contractions:4,can_do_ref,,bundle_move
smalltalk,smalltalk_a2_0007,a2,c1,3,over2 lex_p90=4.6,can_do_ref,,bundle_move
smalltalk,smalltalk_a2_0019,a2,b1,1,over1 lex_p90=3.1,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_a2_0026,a2,b1,1,over1 lex_p90=2.8,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_a2_0029,a2,b1,1,over1 lex_p90=2.8,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_a2_0030,a2,b1,1,over1 lex_p90=2.8,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_a2_0036,a2,b1,1,over1 lex_p90=2.8,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_a2_0039,a2,c1,3,over2 lex_p90=4.6,can_do_ref,,bundle_move
smalltalk,smalltalk_a2_0054,a2,b1,1,over1 lex_p90=2.9,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_a2_0055,a2,b1,1,over1 lex_p90=2.8,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_a2_0060,a2,b1,1,over1 grammar=nikl_g3_으면_안_되다_v3:3,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_a2_0063,a2,b2,2,over2 grammar=grammar_b2_quoted_contractions:4,can_do_ref,,bundle_move
smalltalk,smalltalk_a2_0071,a2,b2,2,over2 grammar=grammar_b2_quoted_contractions:4,can_do_ref,,bundle_move
smalltalk,smalltalk_a2_0074,a2,b2,2,over2 grammar=grammar_b2_quoted_contractions:4,can_do_ref,,bundle_move
smalltalk,smalltalk_a2_0078,a2,b1,1,over1 lex_p90=2.9,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_a2_0080,a2,b1,1,over1 lex_p90=2.6,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_a2_0081,a2,b1,1,over1 lex_p90=2.6,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_a2_0085,a2,b2,2,over2 lex_p90=3.5,can_do_ref,,bundle_move
smalltalk,smalltalk_a2_0087,a2,c1,3,over2 lex_p90=5.0,can_do_ref,,bundle_move
smalltalk,smalltalk_a2_0091,a2,b1,1,over1 lex_p90=2.6,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_b1_0023,b1,a1,-2,under2 grammar=grammar_a1_subject_particle:1,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_b1_0028,b1,a1,-2,under2 grammar=grammar_a1_or_particle:1,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_b1_0031,b1,b2,1,over1 lex_p90=3.7,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_b1_0035,b1,a1,-2,under2 grammar=grammar_a1_subject_particle:1,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_b1_0055,b1,b2,1,over1 grammar=grammar_b2_indirect_speech:4,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_b1_0056,b1,b2,1,over1 grammar=grammar_b2_quoted_contractions:4,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_b1_0058,b1,b2,1,over1 lex_p90=3.8,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_b1_0062,b1,b2,1,over1 grammar=grammar_b2_quoted_contractions:4,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_b1_0065,b1,b2,1,over1 grammar=grammar_b2_quoted_contractions:4,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_b1_0068,b1,c1,2,over2 grammar=nikl_g5_는_척하다_v2:5,can_do_ref,,bundle_move
smalltalk,smalltalk_b1_0073,b1,c1,2,over2 lex_p90=5.0,can_do_ref,,bundle_move
smalltalk,smalltalk_b1_0074,b1,b2,1,over1 lex_p90=3.6,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_b1_0075,b1,b2,1,over1 lex_p90=4.0,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_b1_0078,b1,b2,1,over1 lex_p90=4.0,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_b1_0086,b1,b2,1,over1 grammar=grammar_b2_according_to:4,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_b2_0001,b2,c1,1,over1 grammar=nikl_g5_더라고_v1:5,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_b2_0002,b2,a2,-2,under2 grammar=grammar_a2_tag_confirmation:2,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_b2_0004,b2,a2,-2,under2 grammar=grammar_a2_conditional:2,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_b2_0005,b2,c1,1,over1 grammar=nikl_g5_더라고_v1:5,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_b2_0008,b2,a2,-2,under2 grammar=nikl_g2_을_때:2,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_b2_0009,b2,a2,-2,under2 grammar=grammar_a2_conditional:2,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_b2_0011,b2,c1,1,over1 grammar=nikl_g5_더라고_v1:5,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_b2_0012,b2,a2,-2,under2 grammar=nikl_g2_는데1:2,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_b2_0013,b2,c1,1,over1 grammar=nikl_g5_더라고_v1:5,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_b2_0015,b2,a2,-2,under2 grammar=grammar_a2_each:2,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_b2_0016,b2,c1,1,over1 grammar=nikl_g5_더라고_v1:5,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_b2_0017,b2,c1,1,over1 grammar=nikl_g5_더라고_v1:5,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_b2_0019,b2,c1,1,over1 grammar=nikl_g5_더라고_v1:5,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_b2_0021,b2,c1,1,over1 grammar=nikl_g5_더라고_v1:5,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_b2_0022,b2,c1,1,over1 grammar=nikl_g5_더라고_v1:5,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_b2_0023,b2,a2,-2,under2 grammar=grammar_a2_simultaneous:2,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_b2_0024,b2,c1,1,over1 grammar=nikl_g5_더라고_v1:5,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_b2_0025,b2,c1,1,over1 grammar=nikl_g5_더라고_v1:5,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_b2_0028,b2,c1,1,over1 grammar=nikl_g5_더라고_v1:5,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_b2_0031,b2,a2,-2,under2 grammar=nikl_g2_는데1:2,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_b2_0032,b2,c1,1,over1 grammar=nikl_g5_더라고_v1:5,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_b2_0034,b2,c1,1,over1 grammar=nikl_g5_더라고_v1:5,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_b2_0035,b2,c1,1,over1 grammar=nikl_g5_더라고_v1:5,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_b2_0036,b2,a2,-2,under2 lex_p90=2.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_b2_0037,b2,a2,-2,under2 grammar=grammar_a2_tag_confirmation:2,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_b2_0041,b2,a2,-2,under2 grammar=grammar_a2_conditional:2,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_b2_0044,b2,c1,1,over1 grammar=nikl_g5_더라고_v1:5,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_b2_0046,b2,c1,1,over1 lex_p90=4.8,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_b2_0049,b2,c1,1,over1 lex_p90=4.7,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_b2_0052,b2,c1,1,over1 lex_p90=5.4,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_b2_0057,b2,a2,-2,under2 lex_p90=2.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_b2_0061,b2,a2,-2,under2 grammar=grammar_a2_tag_confirmation:2,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_b2_0073,b2,a2,-2,under2 grammar=grammar_a2_conditional:2,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_b2_0081,b2,c1,1,over1 lex_p90=5.3,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_b2_0099,b2,a2,-2,under2 grammar=grammar_a2_tag_confirmation:2,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_b2_0100,b2,a2,-2,under2 grammar=grammar_a2_tag_confirmation:2,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_b2_0104,b2,c1,1,over1 grammar=nikl_g5_더라고_v1:5,can_do_ref,,step_up_or_swap
smalltalk,smalltalk_b2_0128,b2,a2,-2,under2 grammar=grammar_a2_tag_confirmation:2,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c1_0002,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c1_0005,c1,b1,-2,under2 length,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c1_0006,c1,b1,-2,under2 lex_p90=3.1,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c1_0007,c1,b1,-2,under2 lex_p90=3.4,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c1_0008,c1,a2,-3,under2 grammar=grammar_a2_tag_confirmation:2,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c1_0009,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c1_0012,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c1_0016,c1,b1,-2,under2 grammar=nikl_g3_게_하다:3,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c1_0019,c1,a2,-3,under2 grammar=grammar_a2_tag_confirmation:2,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c1_0020,c1,b1,-2,under2 length,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c1_0025,c1,b1,-2,under2 lex_p90=3.4,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c1_0029,c1,a2,-3,under2 grammar=grammar_a2_simultaneous:2,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c1_0031,c1,b1,-2,under2 lex_p90=2.6,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c1_0032,c1,b1,-2,under2 grammar=grammar_b1_tendency:3,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c1_0038,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c1_0078,c1,b1,-2,under2 grammar=nikl_g3_나_보다:3,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c1_0079,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c1_0080,c1,a2,-3,under2 lex_p90=1.6,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c1_0081,c1,a2,-3,under2 grammar=grammar_a2_conditional:2,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c1_0082,c1,b1,-2,under2 length,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c1_0084,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c1_0085,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c1_0087,c1,b1,-2,under2 lex_p90=2.8,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0001,c2,b2,-2,under2 lex_p90=4.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0002,c2,b2,-2,under2 lex_p90=3.5,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0003,c2,b2,-2,under2 lex_p90=4.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0004,c2,b2,-2,under2 lex_p90=4.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0005,c2,b2,-2,under2 lex_p90=3.5,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0006,c2,b2,-2,under2 grammar=nikl_g4_고_보다:4,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0007,c2,b2,-2,under2 lex_p90=3.7,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0008,c2,b2,-2,under2 lex_p90=4.2,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0009,c2,b1,-3,under2 lex_p90=3.3,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0010,c2,b1,-3,under2 lex_p90=3.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0011,c2,b2,-2,under2 lex_p90=4.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0012,c2,b2,-2,under2 lex_p90=4.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0013,c2,b2,-2,under2 lex_p90=4.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0014,c2,b2,-2,under2 lex_p90=4.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0015,c2,b2,-2,under2 lex_p90=3.5,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0016,c2,b2,-2,under2 lex_p90=4.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0017,c2,b2,-2,under2 lex_p90=4.1,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0018,c2,b2,-2,under2 lex_p90=4.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0019,c2,b1,-3,under2 length,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0021,c2,b1,-3,under2 lex_p90=3.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0022,c2,a2,-4,under2 length,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0023,c2,b2,-2,under2 lex_p90=4.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0024,c2,b2,-2,under2 lex_p90=4.2,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0025,c2,b1,-3,under2 grammar=grammar_b1_tendency:3,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0027,c2,b1,-3,under2 lex_p90=3.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0028,c2,b1,-3,under2 lex_p90=3.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0030,c2,b1,-3,under2 lex_p90=3.4,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0031,c2,b1,-3,under2 lex_p90=3.1,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0032,c2,b1,-3,under2 grammar=nikl_g3_잖아_v1:3,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0033,c2,b2,-2,under2 lex_p90=3.5,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0035,c2,b2,-2,under2 lex_p90=3.5,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0036,c2,b2,-2,under2 lex_p90=4.1,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0037,c2,b2,-2,under2 lex_p90=3.6,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0038,c2,b2,-2,under2 lex_p90=3.8,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0039,c2,b2,-2,under2 lex_p90=3.5,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0040,c2,b2,-2,under2 lex_p90=4.2,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0042,c2,b2,-2,under2 lex_p90=3.7,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0044,c2,b2,-2,under2 lex_p90=4.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0045,c2,b2,-2,under2 lex_p90=4.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0046,c2,b2,-2,under2 lex_p90=4.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0047,c2,b2,-2,under2 lex_p90=4.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0048,c2,b2,-2,under2 lex_p90=4.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0051,c2,b2,-2,under2 lex_p90=4.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0052,c2,b2,-2,under2 lex_p90=4.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0053,c2,b2,-2,under2 lex_p90=3.7,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0055,c2,b2,-2,under2 lex_p90=4.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0056,c2,b2,-2,under2 lex_p90=4.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0057,c2,b2,-2,under2 lex_p90=4.3,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0058,c2,b2,-2,under2 lex_p90=4.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0059,c2,b2,-2,under2 lex_p90=4.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0060,c2,b2,-2,under2 lex_p90=4.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0061,c2,b2,-2,under2 lex_p90=4.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0062,c2,b2,-2,under2 lex_p90=4.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0064,c2,b2,-2,under2 lex_p90=4.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0065,c2,b2,-2,under2 lex_p90=4.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0066,c2,b2,-2,under2 lex_p90=4.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0067,c2,b2,-2,under2 lex_p90=4.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0068,c2,b2,-2,under2 lex_p90=4.4,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0070,c2,b2,-2,under2 lex_p90=4.2,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0071,c2,b2,-2,under2 lex_p90=3.7,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0072,c2,b2,-2,under2 lex_p90=4.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0073,c2,b2,-2,under2 lex_p90=4.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0075,c2,b2,-2,under2 lex_p90=3.7,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0076,c2,b2,-2,under2 lex_p90=4.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0077,c2,b2,-2,under2 length,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0078,c2,b2,-2,under2 length,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0079,c2,b2,-2,under2 length,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0080,c2,b2,-2,under2 lex_p90=3.5,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0081,c2,b2,-2,under2 length,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0082,c2,b2,-2,under2 lex_p90=4.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0083,c2,b2,-2,under2 length,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0084,c2,b2,-2,under2 lex_p90=4.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0085,c2,b2,-2,under2 lex_p90=4.0,can_do_ref,,downgrade_candidate
smalltalk,smalltalk_c2_0086,c2,b2,-2,under2 length,can_do_ref,,downgrade_candidate
vocab,vocab_a1_0011,a1,a2,1,over1,satz_ref+can_do_ref,a1_self_intro,step_up_or_swap
vocab,vocab_a1_0026,a1,a2,1,over1,can_do_ref,a1_misc_1,step_up_or_swap
vocab,vocab_a1_0034,a1,a2,1,over1,can_do_ref,a1_family_1,step_up_or_swap
vocab,vocab_a1_0035,a1,a2,1,over1,satz_ref+can_do_ref,a1_family_1,step_up_or_swap
vocab,vocab_a1_0053,a1,a2,1,over1,satz_ref+can_do_ref,a1_colors,step_up_or_swap
vocab,vocab_a1_0054,a1,a2,1,over1,satz_ref+can_do_ref,a1_colors,step_up_or_swap
vocab,vocab_a1_0055,a1,a2,1,over1,satz_ref+can_do_ref,a1_colors,step_up_or_swap
vocab,vocab_a1_0056,a1,a2,1,over1,satz_ref+can_do_ref,a1_colors,step_up_or_swap
vocab,vocab_a1_0057,a1,a2,1,over1,satz_ref+can_do_ref,a1_colors,step_up_or_swap
vocab,vocab_a1_0058,a1,a2,1,over1,can_do_ref,a1_colors,step_up_or_swap
vocab,vocab_a1_0060,a1,a2,1,over1,can_do_ref,a1_food_1,step_up_or_swap
vocab,vocab_a1_0061,a1,a2,1,over1,satz_ref+can_do_ref,a1_food_1,step_up_or_swap
vocab,vocab_a1_0066,a1,a2,1,over1,satz_ref+can_do_ref,a1_food_2,step_up_or_swap
vocab,vocab_a1_0067,a1,a2,1,over1,satz_ref+can_do_ref,a1_food_2,step_up_or_swap
vocab,vocab_a1_0084,a1,a2,1,over1,satz_ref+can_do_ref,a1_daily_2,step_up_or_swap
vocab,vocab_a1_0085,a1,a2,1,over1,satz_ref+can_do_ref,a1_daily_2,step_up_or_swap
vocab,vocab_a1_0110,a1,a2,1,over1,satz_ref+can_do_ref,a1_daily_3,step_up_or_swap
vocab,vocab_a1_0122,a1,a2,1,over1,can_do_ref,a1_descriptions,step_up_or_swap
vocab,vocab_a1_0124,a1,a2,1,over1,can_do_ref,a1_descriptions,step_up_or_swap
vocab,vocab_a1_0129,a1,a2,1,over1,can_do_ref,a1_descriptions,step_up_or_swap
vocab,vocab_a1_0155,a1,a2,1,over1,satz_ref+can_do_ref,a1_time_2,step_up_or_swap
vocab,vocab_a1_0169,a1,a2,1,over1,satz_ref+can_do_ref,a1_greetings_2,step_up_or_swap
vocab,vocab_a1_0197,a1,a2,1,over1,satz_ref+can_do_ref,a1_descriptions,step_up_or_swap
vocab,vocab_a1_0200,a1,a2,1,over1,satz_ref+can_do_ref,a1_numbers_3,step_up_or_swap
vocab,vocab_a1_0208,a1,a2,1,over1,can_do_ref,a1_daily_4,step_up_or_swap
vocab,vocab_a1_0212,a1,,,unknown,satz_ref+can_do_ref,a1_partner_meet_names_1,keep
vocab,vocab_a1_0213,a1,,,unknown,satz_ref+can_do_ref,a1_partner_meet_names_1,keep
vocab,vocab_a1_0216,b1,a1,-2,under2,satz_ref+can_do_ref,b1_partner_after_visit_1,downgrade_candidate
vocab,vocab_a1_0220,a1,a2,1,over1,satz_ref+can_do_ref,a1_partner_meet_names_1,step_up_or_swap
vocab,vocab_a1_0223,a1,a2,1,over1,satz_ref+can_do_ref,a1_partner_meet_names_1,step_up_or_swap
